"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"03-Jan-2025","EQ","2,541.20","2,553.90","2,501.10","2,543.95","2,515.00","2,510.00","2,520.71","2,877.75","2,016.55","5,95,091","1,50,00,49,934.70","25,531"
"02-Jan-2025","EQ","2,445.00","2,559.50","2,445.00","2,442.15","2,538.00","2,543.95","2,521.62","2,877.75","2,016.55","9,70,593","2,44,74,71,537.90","67,851"
"01-Jan-2025","EQ","2,440.00","2,473.85","2,425.95","2,442.70","2,446.70","2,442.15","2,450.49","2,877.75","2,016.55","4,87,637","1,19,49,49,941.45","35,854"
"31-Dec-2024","EQ","2,430.00","2,447.00","2,413.10","2,443.50","2,444.00","2,442.70","2,428.03","2,877.75","2,016.55","5,30,535","1,28,81,54,146.85","33,543"
"30-Dec-2024","EQ","2,489.00","2,490.00","2,436.00","2,480.30","2,445.00","2,443.50","2,461.03","2,877.75","2,016.55","7,63,318","1,87,85,48,301.40","43,171"
"27-Dec-2024","EQ","2,482.05","2,520.60","2,474.90","2,482.05","2,488.90","2,480.30","2,493.13","2,877.75","2,016.55","4,28,996","1,06,95,43,695.50","28,668"
"26-Dec-2024","EQ","2,500.25","2,518.25","2,472.50","2,501.85","2,485.15","2,482.05","2,490.01","2,877.75","2,016.55","5,59,646","1,39,35,22,610.45","32,412"
"24-Dec-2024","EQ","2,515.00","2,542.40","2,495.00","2,526.20","2,500.00","2,501.85","2,512.06","2,877.75","2,016.55","3,64,336","91,52,34,939.10","24,137"
"23-Dec-2024","EQ","2,495.70","2,553.70","2,495.00","2,488.70","2,520.00","2,526.20","2,525.90","2,877.75","2,016.55","3,47,378","87,74,42,473.65","35,104"
"20-Dec-2024","EQ","2,530.00","2,563.20","2,479.75","2,539.05","2,487.80","2,488.70","2,504.78","2,877.75","2,016.55","7,34,974","1,84,09,51,452.15","52,920"
"19-Dec-2024","EQ","2,570.00","2,594.00","2,527.25","2,594.15","2,537.00","2,539.05","2,547.33","2,877.75","2,016.55","5,10,040","1,29,92,37,697.35","41,074"
"18-Dec-2024","EQ","2,607.00","2,617.90","2,576.25","2,599.70","2,588.00","2,594.15","2,596.26","2,877.75","2,016.55","3,69,646","95,96,97,137.50","28,584"
"17-Dec-2024","EQ","2,685.00","2,685.00","2,595.35","2,685.15","2,599.00","2,599.70","2,624.78","2,877.75","2,016.55","8,87,083","2,32,84,00,804.50","46,878"
"16-Dec-2024","EQ","2,680.10","2,718.00","2,672.25","2,692.70","2,680.00","2,685.15","2,686.76","2,877.75","2,016.55","3,29,525","88,53,53,479.00","26,348"
"13-Dec-2024","EQ","2,641.00","2,700.00","2,620.50","2,660.05","2,696.05","2,692.70","2,671.63","2,877.75","2,016.55","4,12,267","1,10,14,25,343.85","36,517"
"12-Dec-2024","EQ","2,683.00","2,683.00","2,639.00","2,670.75","2,656.95","2,660.05","2,656.74","2,877.75","2,016.55","3,76,376","99,99,33,440.05","41,324"
"11-Dec-2024","EQ","2,666.00","2,699.90","2,661.10","2,655.30","2,670.60","2,670.75","2,682.40","2,877.75","2,016.55","3,19,450","85,68,93,705.50","35,165"
"10-Dec-2024","EQ","2,702.90","2,708.00","2,641.10","2,681.40","2,654.00","2,655.30","2,655.64","2,877.75","2,016.55","6,37,387","1,69,26,70,116.90","49,376"
"09-Dec-2024","EQ","2,701.90","2,714.05","2,669.00","2,701.90","2,680.55","2,681.40","2,681.31","2,877.75","2,016.55","3,87,874","1,04,00,11,562.20","29,200"
"06-Dec-2024","EQ","2,714.90","2,720.00","2,693.35","2,706.80","2,702.30","2,701.90","2,705.53","2,877.75","2,016.55","3,42,192","92,58,11,528.40","26,076"
"05-Dec-2024","EQ","2,733.00","2,733.75","2,669.40","2,717.30","2,707.00","2,706.80","2,706.21","2,877.75","2,016.55","7,14,805","1,93,44,11,499.60","80,488"
"04-Dec-2024","EQ","2,708.30","2,724.45","2,695.10","2,714.00","2,712.00","2,717.30","2,716.07","2,877.75","2,016.55","5,72,817","1,55,58,13,579.80","34,224"
"03-Dec-2024","EQ","2,693.05","2,728.95","2,683.00","2,693.55","2,708.30","2,714.00","2,711.17","2,877.75","2,016.55","5,22,667","1,41,70,37,178.15","55,785"
"02-Dec-2024","EQ","2,605.85","2,709.00","2,591.75","2,606.25","2,686.00","2,693.55","2,680.59","2,877.75","2,016.55","11,03,892","2,95,90,83,546.90","70,040"
"29-Nov-2024","EQ","2,565.00","2,630.45","2,559.00","2,570.45","2,603.05","2,606.25","2,606.68","2,877.75","1,953.25","6,50,252","1,69,49,99,289.45","43,067"
"28-Nov-2024","EQ","2,622.00","2,635.95","2,554.05","2,621.90","2,586.00","2,570.45","2,579.73","2,877.75","1,953.25","10,57,792","2,72,88,21,472.00","75,570"
"27-Nov-2024","EQ","2,619.80","2,649.45","2,595.00","2,617.20","2,615.00","2,621.90","2,613.77","2,877.75","1,953.25","3,48,482","91,08,51,269.00","28,980"
"26-Nov-2024","EQ","2,629.80","2,639.70","2,602.45","2,629.80","2,610.00","2,617.20","2,618.33","2,877.75","1,953.25","2,56,368","67,12,56,788.20","26,611"
"25-Nov-2024","EQ","2,615.00","2,654.00","2,600.35","2,598.65","2,632.00","2,629.80","2,624.22","2,877.75","1,953.25","9,67,944","2,54,00,94,057.10","52,875"
"22-Nov-2024","EQ","2,540.40","2,609.90","2,534.85","2,534.85","2,591.00","2,598.65","2,588.27","2,877.75","1,945.45","8,28,921","2,14,54,74,707.60","78,725"
"21-Nov-2024","EQ","2,491.10","2,555.65","2,480.15","2,508.15","2,530.20","2,534.85","2,531.90","2,877.75","1,945.45","6,86,930","1,73,92,35,843.50","83,614"
"19-Nov-2024","EQ","2,517.15","2,552.00","2,500.00","2,517.15","2,500.85","2,508.15","2,529.11","2,877.75","1,945.45","4,24,096","1,07,25,85,238.15","65,675"
"18-Nov-2024","EQ","2,497.00","2,552.80","2,479.05","2,523.95","2,510.05","2,517.15","2,520.76","2,877.75","1,945.45","14,36,348","3,62,06,92,049.50","1,03,804"
"14-Nov-2024","EQ","2,502.90","2,539.00","2,490.05","2,502.90","2,534.10","2,523.95","2,513.90","2,877.75","1,913.85","5,81,846","1,46,27,00,953.05","75,741"
"13-Nov-2024","EQ","2,521.20","2,534.65","2,472.05","2,521.20","2,530.00","2,502.90","2,506.25","2,877.75","1,913.85","14,49,201","3,63,20,53,343.30","72,327"
"12-Nov-2024","EQ","2,523.25","2,546.25","2,510.00","2,519.50","2,516.05","2,521.20","2,527.44","2,877.75","1,913.85","5,20,250","1,31,48,98,948.15","47,799"
"11-Nov-2024","EQ","2,528.05","2,553.85","2,506.05","2,544.85","2,515.00","2,519.50","2,528.69","2,877.75","1,913.85","3,54,984","89,76,44,523.75","32,607"
"08-Nov-2024","EQ","2,565.00","2,581.70","2,540.00","2,562.70","2,541.45","2,544.85","2,557.66","2,877.75","1,896.20","5,58,297","1,42,79,33,591.10","58,716"
"07-Nov-2024","EQ","2,631.15","2,662.95","2,551.75","2,645.95","2,564.75","2,562.70","2,578.91","2,877.75","1,896.20","4,81,689","1,24,22,33,263.75","43,881"
"06-Nov-2024","EQ","2,650.95","2,667.55","2,619.55","2,650.95","2,646.00","2,645.95","2,645.45","2,877.75","1,896.20","4,55,842","1,20,59,06,015.95","38,551"
"05-Nov-2024","EQ","2,590.60","2,661.40","2,587.60","2,590.60","2,655.65","2,650.95","2,637.79","2,877.75","1,896.20","8,96,947","2,36,59,58,716.10","50,679"
"04-Nov-2024","EQ","2,696.65","2,700.00","2,578.05","2,698.90","2,592.10","2,590.60","2,605.35","2,877.75","1,896.20","4,77,329","1,24,36,07,210.75","47,198"
"01-Nov-2024","EQ","2,719.00","2,719.00","2,673.00","2,695.85","2,702.00","2,698.90","2,692.23","2,877.75","1,828.05","62,294","16,77,09,644.50","6,247"
"31-Oct-2024","EQ","2,675.00","2,704.00","2,644.45","2,672.55","2,703.50","2,695.85","2,683.04","2,877.75","1,828.05","3,21,800","86,34,02,370.20","38,542"
"30-Oct-2024","EQ","2,691.65","2,708.60","2,666.05","2,686.00","2,678.75","2,672.55","2,684.73","2,877.75","1,828.05","4,69,403","1,26,02,20,719.05","47,809"
"29-Oct-2024","EQ","2,660.00","2,690.00","2,650.00","2,646.95","2,680.00","2,686.00","2,671.74","2,877.75","1,828.05","6,11,947","1,63,49,62,536.45","41,502"
"28-Oct-2024","EQ","2,600.00","2,665.95","2,594.30","2,615.20","2,646.00","2,646.95","2,633.40","2,877.75","1,828.05","7,63,794","2,01,13,75,811.90","79,837"
"25-Oct-2024","EQ","2,665.10","2,675.05","2,600.00","2,666.70","2,620.05","2,615.20","2,617.32","2,877.75","1,828.05","6,56,546","1,71,83,90,981.50","46,420"
"24-Oct-2024","EQ","2,644.90","2,695.95","2,616.10","2,633.20","2,670.00","2,666.70","2,670.04","2,877.75","1,828.05","8,44,303","2,25,43,21,952.55","77,667"
"23-Oct-2024","EQ","2,650.00","2,676.70","2,625.95","2,655.35","2,633.95","2,633.20","2,650.34","2,877.75","1,828.05","9,44,905","2,50,43,17,992.40","67,455"
"22-Oct-2024","EQ","2,718.10","2,746.15","2,646.35","2,718.25","2,647.10","2,655.35","2,687.42","2,877.75","1,828.05","3,77,094","1,01,34,11,415.80","46,132"
"21-Oct-2024","EQ","2,760.00","2,765.40","2,712.00","2,760.95","2,712.00","2,718.25","2,727.94","2,877.75","1,828.05","3,22,456","87,96,40,781.70","29,293"
"18-Oct-2024","EQ","2,700.00","2,766.00","2,674.65","2,705.85","2,746.00","2,760.95","2,736.37","2,877.75","1,828.05","3,45,996","94,67,71,960.25","45,581"
"17-Oct-2024","EQ","2,784.00","2,789.80","2,686.05","2,764.10","2,702.00","2,705.85","2,736.97","2,877.75","1,828.05","5,29,505","1,44,92,38,953.95","44,848"
"16-Oct-2024","EQ","2,725.10","2,784.00","2,725.00","2,735.80","2,764.40","2,764.10","2,763.86","2,877.75","1,828.05","7,56,373","2,09,05,10,841.45","46,332"
"15-Oct-2024","EQ","2,725.00","2,747.95","2,700.70","2,726.90","2,727.55","2,735.80","2,723.71","2,877.75","1,828.05","4,91,010","1,33,73,68,301.30","36,273"
"14-Oct-2024","EQ","2,737.55","2,737.55","2,702.30","2,725.55","2,722.30","2,726.90","2,718.02","2,877.75","1,828.05","2,32,099","63,08,50,877.55","23,525"
"11-Oct-2024","EQ","2,722.45","2,731.70","2,685.50","2,722.45","2,721.20","2,725.55","2,708.90","2,877.75","1,828.05","2,09,760","56,82,18,505.55","20,443"
"10-Oct-2024","EQ","2,717.95","2,739.45","2,711.10","2,715.75","2,714.75","2,722.45","2,722.43","2,877.75","1,828.05","3,87,246","1,05,42,48,770.35","46,807"
"09-Oct-2024","EQ","2,754.00","2,754.00","2,710.00","2,738.20","2,716.00","2,715.75","2,730.51","2,877.75","1,828.05","6,00,020","1,63,83,58,704.05","49,363"
"08-Oct-2024","EQ","2,715.25","2,745.15","2,705.20","2,720.50","2,745.00","2,738.20","2,730.72","2,877.75","1,828.05","5,53,985","1,51,27,80,089.45","44,885"
"07-Oct-2024","EQ","2,760.00","2,769.95","2,700.00","2,745.10","2,713.05","2,720.50","2,733.61","2,877.75","1,828.05","6,89,611","1,88,51,29,097.10","49,659"
"04-Oct-2024","EQ","2,766.15","2,788.80","2,731.00","2,766.15","2,753.95","2,745.10","2,758.59","2,877.75","1,828.05","7,08,378","1,95,41,24,499.65","54,315"
"03-Oct-2024","EQ","2,789.00","2,833.00","2,752.10","2,801.15","2,774.60","2,766.15","2,791.52","2,877.75","1,828.05","9,72,732","2,71,53,96,672.60","74,311"
"01-Oct-2024","EQ","2,794.05","2,813.65","2,755.00","2,795.55","2,807.85","2,801.15","2,787.19","2,877.75","1,828.05","4,42,630","1,23,36,93,073.25","41,640"
"30-Sep-2024","EQ","2,784.00","2,824.00","2,765.00","2,783.15","2,789.65","2,795.55","2,800.91","2,877.75","1,828.05","8,90,000","2,49,28,06,212.15","58,172"
"27-Sep-2024","EQ","2,745.85","2,807.00","2,745.85","2,745.85","2,782.80","2,783.15","2,782.91","2,877.75","1,828.05","14,16,974","3,94,33,17,829.25","90,961"
"26-Sep-2024","EQ","2,674.00","2,750.00","2,656.20","2,662.00","2,747.00","2,745.85","2,709.51","2,877.75","1,828.05","11,17,471","3,02,77,96,723.45","78,886"
"25-Sep-2024","EQ","2,619.30","2,666.00","2,583.95","2,619.30","2,660.00","2,662.00","2,626.26","2,877.75","1,828.05","8,83,336","2,31,98,67,652.70","58,198"
"24-Sep-2024","EQ","2,676.35","2,695.00","2,610.00","2,666.90","2,624.00","2,619.30","2,636.26","2,877.75","1,828.05","14,57,923","3,84,34,65,564.90","80,115"
"23-Sep-2024","EQ","2,705.00","2,705.00","2,665.00","2,678.25","2,669.95","2,666.90","2,676.30","2,877.75","1,828.05","6,78,018","1,81,45,78,014.75","34,547"
"20-Sep-2024","EQ","2,745.00","2,755.70","2,664.20","2,738.95","2,675.00","2,678.25","2,693.44","2,877.75","1,828.05","27,55,774","7,42,25,06,718.40","1,43,296"
"19-Sep-2024","EQ","2,743.00","2,775.00","2,722.30","2,722.70","2,743.75","2,738.95","2,743.34","2,877.75","1,828.05","4,52,713","1,24,19,45,328.30","49,257"
"18-Sep-2024","EQ","2,754.85","2,777.00","2,715.00","2,754.85","2,724.95","2,722.70","2,742.33","2,877.75","1,828.05","3,32,947","91,30,51,882.45","22,124"
"17-Sep-2024","EQ","2,769.00","2,777.30","2,730.00","2,765.30","2,745.00","2,754.85","2,754.96","2,877.75","1,828.05","2,53,234","69,76,48,572.20","30,519"
"16-Sep-2024","EQ","2,802.80","2,819.05","2,757.30","2,784.35","2,767.25","2,765.30","2,787.12","2,877.75","1,828.05","4,31,468","1,20,25,51,779.65","31,098"
"13-Sep-2024","EQ","2,760.10","2,799.00","2,748.20","2,757.10","2,794.00","2,784.35","2,775.04","2,877.75","1,828.05","6,34,726","1,76,13,88,007.70","35,699"
"12-Sep-2024","EQ","2,690.60","2,765.00","2,678.75","2,681.15","2,760.10","2,757.10","2,734.38","2,877.75","1,828.05","9,39,815","2,56,98,09,514.30","91,445"
"11-Sep-2024","EQ","2,710.00","2,729.50","2,674.10","2,702.55","2,674.85","2,681.15","2,704.70","2,877.75","1,828.05","3,47,845","94,08,16,061.80","37,132"
"10-Sep-2024","EQ","2,700.00","2,715.15","2,677.00","2,710.35","2,704.50","2,702.55","2,698.31","2,877.75","1,828.05","4,31,289","1,16,37,51,322.05","42,145"
"09-Sep-2024","EQ","2,689.95","2,715.40","2,673.90","2,692.85","2,707.50","2,710.35","2,701.58","2,877.75","1,828.05","2,67,477","72,26,09,561.20","23,167"
"06-Sep-2024","EQ","2,740.00","2,744.60","2,674.05","2,741.60","2,696.40","2,692.85","2,699.17","2,877.75","1,815.00","5,55,331","1,49,89,32,891.35","37,215"
"05-Sep-2024","EQ","2,774.00","2,774.00","2,735.30","2,757.65","2,740.00","2,741.60","2,750.67","2,877.75","1,815.00","4,72,385","1,29,93,73,122.25","38,314"
"04-Sep-2024","EQ","2,695.00","2,763.95","2,687.25","2,706.85","2,758.50","2,757.65","2,741.60","2,877.75","1,815.00","11,19,041","3,06,79,68,333.45","59,265"
"03-Sep-2024","EQ","2,680.10","2,710.00","2,680.10","2,690.80","2,702.30","2,706.85","2,697.14","2,877.75","1,815.00","5,22,391","1,40,89,61,429.70","45,575"
"02-Sep-2024","EQ","2,706.75","2,729.65","2,675.55","2,698.85","2,691.50","2,690.80","2,696.90","2,877.75","1,815.00","7,20,118","1,94,20,86,518.65","55,041"
"30-Aug-2024","EQ","2,676.20","2,708.90","2,676.20","2,676.20","2,696.95","2,698.85","2,697.92","2,877.75","1,768.30","9,94,826","2,68,39,57,737.50","48,696"
"29-Aug-2024","EQ","2,714.90","2,719.00","2,640.05","2,715.55","2,674.95","2,676.20","2,670.47","2,877.75","1,768.30","9,41,802","2,51,50,53,686.35","68,993"
"28-Aug-2024","EQ","2,698.50","2,722.55","2,683.00","2,699.90","2,704.10","2,715.55","2,710.29","2,877.75","1,768.30","9,81,745","2,66,08,08,888.75","36,257"
"27-Aug-2024","EQ","2,741.45","2,747.95","2,697.05","2,736.60","2,702.05","2,699.90","2,703.38","2,877.75","1,768.30","14,50,595","3,92,15,08,407.50","25,650"
"26-Aug-2024","EQ","2,752.00","2,763.20","2,712.80","2,748.55","2,731.05","2,736.60","2,737.12","2,877.75","1,768.30","5,97,542","1,63,55,42,421.10","38,644"
"23-Aug-2024","EQ","2,771.40","2,780.90","2,706.95","2,755.15","2,742.00","2,748.55","2,741.27","2,877.75","1,758.05","11,01,735","3,02,01,56,533.15","44,513"
"22-Aug-2024","EQ","2,694.45","2,772.95","2,691.05","2,684.85","2,756.00","2,755.15","2,748.55","2,877.75","1,758.05","20,65,301","5,67,65,82,077.50","1,18,494"
"21-Aug-2024","EQ","2,640.05","2,692.05","2,625.15","2,636.70","2,689.90","2,684.85","2,662.23","2,877.75","1,758.05","8,57,604","2,28,31,36,364.05","39,396"
"20-Aug-2024","EQ","2,608.00","2,648.90","2,589.05","2,598.40","2,638.50","2,636.70","2,628.45","2,877.75","1,758.05","6,85,479","1,80,17,45,976.00","37,010"
"19-Aug-2024","EQ","2,619.80","2,635.15","2,557.05","2,600.35","2,590.00","2,598.40","2,585.42","2,877.75","1,758.05","6,82,028","1,76,33,31,119.70","36,336"
"16-Aug-2024","EQ","2,512.40","2,608.00","2,512.40","2,512.40","2,604.00","2,600.35","2,560.58","2,877.75","1,758.05","7,25,887","1,85,86,94,516.40","50,748"
"14-Aug-2024","EQ","2,524.00","2,534.50","2,505.05","2,519.25","2,511.65","2,512.40","2,515.34","2,877.75","1,758.05","2,86,936","72,17,41,549.90","27,745"
"13-Aug-2024","EQ","2,572.00","2,579.40","2,512.15","2,571.10","2,518.00","2,519.25","2,531.98","2,877.75","1,758.05","7,84,848","1,98,72,16,898.95","44,708"
"12-Aug-2024","EQ","2,570.00","2,621.00","2,555.05","2,572.75","2,570.00","2,571.10","2,593.09","2,877.75","1,758.05","18,27,230","4,73,81,65,481.05","70,001"
"09-Aug-2024","EQ","2,556.10","2,638.95","2,540.05","2,544.65","2,575.00","2,572.75","2,591.66","2,877.75","1,758.05","26,77,777","6,93,98,81,066.65","1,15,185"
"08-Aug-2024","EQ","2,623.25","2,633.80","2,531.10","2,637.05","2,542.00","2,544.65","2,574.12","2,877.75","1,758.05","11,99,236","3,08,69,79,129.35","90,876"
"07-Aug-2024","EQ","2,650.00","2,659.40","2,632.25","2,620.50","2,644.90","2,637.05","2,643.65","2,877.75","1,758.05","5,51,368","1,45,76,21,606.10","40,056"
"06-Aug-2024","EQ","2,627.00","2,679.40","2,610.00","2,612.25","2,632.00","2,620.50","2,645.13","2,877.75","1,758.05","8,13,893","2,15,28,53,790.75","60,142"
"05-Aug-2024","EQ","2,655.15","2,678.95","2,587.75","2,706.80","2,615.00","2,612.25","2,619.47","2,877.75","1,758.05","10,49,292","2,74,85,85,114.35","81,767"
